,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,bitcoin
14175,201509,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,15635,Enplaned,15635,2015,September,59.27008566291736
14176,201509,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7824,Deplaned,7824,2015,September,3.596582442677587
14177,201509,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,7873,Enplaned,7873,2015,September,82.52104576147086
14178,201509,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6408,Deplaned,6408,2015,September,53.49086276048685
14179,201509,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5159,Enplaned,5159,2015,September,33.07285258149343
14180,201509,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6074,Deplaned,6074,2015,September,34.37141241611974
14181,201509,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,4971,Enplaned,4971,2015,September,85.81548498480436
14182,201509,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,26046,Deplaned,26046,2015,September,30.147096347278325
14183,201509,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,25626,Enplaned,25626,2015,September,15.45824686775763
14184,201509,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,8965,Deplaned,8965,2015,September,36.92287100966218
14185,201509,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,8399,Enplaned,8399,2015,September,41.19821579243524
14186,201509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,142133,Deplaned,142133,2015,September,6.969733754402185
14187,201509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,142506,Enplaned,142506,2015,September,49.53868871214284
14188,201509,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14543,Deplaned,14543,2015,September,13.481164536970647
14189,201509,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12907,Enplaned,12907,2015,September,99.71600743168149
14190,201509,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10515,Deplaned,10515,2015,September,23.955429594302068
14191,201509,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,10065,Enplaned,10065,2015,September,84.80613946831116
14192,201509,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6374,Deplaned,6374,2015,September,19.03615508991615
14193,201509,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,4361,Enplaned,4361,2015,September,76.83035973664981
14194,201509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,25698,Deplaned,25698,2015,September,87.90191673700815
14195,201509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,25516,Enplaned,25516,2015,September,82.4977811833188
14196,201509,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,14409,Deplaned,14409,2015,September,57.51718040125172
14197,201509,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,12886,Enplaned,12886,2015,September,67.98074827792058
14198,201509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6306,Deplaned,6306,2015,September,6.3232646999025865
14199,201509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6380,Enplaned,6380,2015,September,8.442076583156343
14200,201509,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,57635,Deplaned,57635,2015,September,34.72160624776558
14201,201509,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,59332,Enplaned,59332,2015,September,80.21387812262556
14202,201509,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,G,720,Deplaned,720,2015,September,60.07996852114196
14203,201509,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,G,695,Enplaned,695,2015,September,83.55331365348057
14204,201509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11751,Deplaned,11751,2015,September,36.03623092563313
14205,201509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11669,Enplaned,11669,2015,September,63.0619160699149
14206,201509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6766,Deplaned,6766,2015,September,19.820482921665906
14207,201509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5679,Enplaned,5679,2015,September,68.90325618928713
14208,201509,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22245,Deplaned,22245,2015,September,93.54122105447226
14209,201509,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22434,Enplaned,22434,2015,September,76.46335098071569
14210,201509,Miami Air International,GL,Miami Air International,GL,Domestic,US,Deplaned,Other,International,A,166,Deplaned,166,2015,September,82.51091917866546
14211,201509,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8520,Deplaned,8520,2015,September,97.0085363300046
14212,201509,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7284,Enplaned,7284,2015,September,51.89608589521865
14213,201509,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6739,Deplaned,6739,2015,September,76.36465458288353
14214,201509,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7232,Enplaned,7232,2015,September,52.950818126490006
14215,201509,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13956,Deplaned,13956,2015,September,44.37068729821353
14216,201509,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12514,Enplaned,12514,2015,September,41.04182820074751
14217,201509,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3252,Deplaned,3252,2015,September,39.67449196825948
14218,201509,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3254,Enplaned,3254,2015,September,67.52002037124592
14219,201509,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,152472,Deplaned,152472,2015,September,92.28221178508369
14220,201509,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,150286,Enplaned,150286,2015,September,80.46133650425811
14221,201509,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1454,Deplaned,1454,2015,September,81.15988734054604
14222,201509,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8105,Deplaned,8105,2015,September,69.66039220053308
14223,201509,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,9654,Enplaned,9654,2015,September,19.68550332801351
14224,201509,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,149173,Deplaned,149173,2015,September,47.9508595730571
14225,201509,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,148196,Enplaned,148196,2015,September,27.409149690002
14226,201509,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,14,Thru / Transit * 2,28,2015,September,28.20735934125269
14227,201509,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7911,Deplaned,7911,2015,September,72.05902767315794
14228,201509,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7294,Enplaned,7294,2015,September,22.451910121445216
14229,201509,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6460,Deplaned,6460,2015,September,64.15325751929196
14230,201509,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6429,Enplaned,6429,2015,September,78.10114804106522
14231,201509,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4626,Deplaned,4626,2015,September,95.80484413235294
14232,201509,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4295,Enplaned,4295,2015,September,47.18614901805347
14233,201509,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8226,Deplaned,8226,2015,September,1.4954036047900354
14234,201509,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8497,Enplaned,8497,2015,September,19.19516278390644
14235,201509,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,C,70960,Deplaned,70960,2015,September,1.1010216241768012
14236,201509,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,C,75159,Enplaned,75159,2015,September,4.415288030319086
14237,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,26083,Deplaned,26083,2015,September,61.44998420949881
14238,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,23414,Enplaned,23414,2015,September,21.5999815530601
14239,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,246806,Deplaned,246806,2015,September,85.84270576770315
14240,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,271922,Enplaned,271922,2015,September,49.9238917868837
14241,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,126,Thru / Transit * 2,252,2015,September,96.07123809627606
14242,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,343151,Deplaned,343151,2015,September,96.22375152330366
14243,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,331556,Enplaned,331556,2015,September,69.17357497629786
14244,201509,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,250,Thru / Transit * 2,500,2015,September,54.17246753204127
14245,201509,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,70270,Deplaned,70270,2015,September,87.59847564988212
14246,201509,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,63156,Enplaned,63156,2015,September,21.21692942757225
14247,201509,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,6667,Deplaned,6667,2015,September,44.616921948734245
14248,201509,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7034,Enplaned,7034,2015,September,89.38186654727403
14249,201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,362,Deplaned,362,2015,September,15.259988964872818
14250,201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,1008,Enplaned,1008,2015,September,95.72595681699157
14251,201509,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,98,Thru / Transit * 2,196,2015,September,91.25221347902291
14252,201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,10029,Deplaned,10029,2015,September,3.6621237396851525
14253,201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,987,Enplaned,987,2015,September,55.61941554307772
14254,201509,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10370,Deplaned,10370,2015,September,58.71820914643766
14255,201509,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,17334,Enplaned,17334,2015,September,59.37461687949938
14256,201509,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,41859,Deplaned,41859,2015,September,33.212336328754034
14257,201509,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,43607,Enplaned,43607,2015,September,55.776938767310014
14258,201509,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,10826,Deplaned,10826,2015,September,75.65487648900276
14259,201509,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,8452,Enplaned,8452,2015,September,67.94376892759745
14260,201509,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,3340,Enplaned,3340,2015,September,22.84878508112349
14261,201509,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,163718,Deplaned,163718,2015,September,93.13186342344437
14262,201509,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,171093,Enplaned,171093,2015,September,33.460373832862636
14263,201509,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,1981,Deplaned,1981,2015,September,59.43213303174307
14264,201509,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,1886,Enplaned,1886,2015,September,55.39814839151037
14265,201509,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,15368,Deplaned,15368,2015,September,75.1425034117909
14266,201509,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,15621,Enplaned,15621,2015,September,23.809303328099716
14267,201509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,7427,Deplaned,7427,2015,September,97.74315711964302
14268,201509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7523,Enplaned,7523,2015,September,81.52635448526023
14269,201510,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,7105,Deplaned,7105,2015,October,45.92213712998353
14270,201510,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,6502,Enplaned,6502,2015,October,70.3912461399454
14271,201510,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9506,Deplaned,9506,2015,October,7.8461632822080745
14272,201510,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,10316,Enplaned,10316,2015,October,40.734758123885875
14273,201510,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,15184,Deplaned,15184,2015,October,19.239509545647838
14274,201510,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,14346,Enplaned,14346,2015,October,96.5396887131562
14275,201510,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,24772,Deplaned,24772,2015,October,97.12465927779346
14276,201510,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,23406,Enplaned,23406,2015,October,82.37015801386332
14277,201510,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7620,Deplaned,7620,2015,October,82.06451970514078
14278,201510,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9208,Enplaned,9208,2015,October,59.659020793112084
14279,201510,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,15190,Deplaned,15190,2015,October,54.60456746923412
14280,201510,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,14356,Enplaned,14356,2015,October,67.17590192672418
14281,201510,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7695,Deplaned,7695,2015,October,11.69382673986792
14282,201510,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9528,Enplaned,9528,2015,October,91.3319041398546
14283,201510,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,52272,Deplaned,52272,2015,October,87.95954096960904
14284,201510,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,54817,Enplaned,54817,2015,October,97.33857702532262
14285,201510,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5890,Deplaned,5890,2015,October,91.98594512506854
14286,201510,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6331,Enplaned,6331,2015,October,82.45220250388526
14287,201510,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6758,Deplaned,6758,2015,October,98.91238897943876
14288,201510,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7097,Enplaned,7097,2015,October,10.172441659102615
14289,201510,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,36425,Deplaned,36425,2015,October,82.0427812733914
14290,201510,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,37762,Enplaned,37762,2015,October,5.805099940542635
14291,201510,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,127606,Deplaned,127606,2015,October,78.90352766576339
14292,201510,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,128594,Enplaned,128594,2015,October,87.53085789848637
14293,201510,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7483,Deplaned,7483,2015,October,79.23159070515082
14294,201510,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8342,Enplaned,8342,2015,October,16.41367565487778
14295,201510,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,22535,Deplaned,22535,2015,October,68.71188616462963
14296,201510,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,22169,Enplaned,22169,2015,October,48.2305819272916
14297,201510,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,3520,Deplaned,3520,2015,October,51.72668719026969
14298,201510,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,3489,Enplaned,3489,2015,October,46.383207693086035
14299,201510,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22437,Deplaned,22437,2015,October,37.37074428932967
14300,201510,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19293,Enplaned,19293,2015,October,44.913954959199884
14301,201510,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7448,Deplaned,7448,2015,October,34.26484354198232
14302,201510,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9863,Enplaned,9863,2015,October,49.159302944977455
14303,201510,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5391,Deplaned,5391,2015,October,30.971916983252022
14304,201510,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5565,Enplaned,5565,2015,October,1.0183248144245538
14305,201510,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5525,Deplaned,5525,2015,October,21.148623229695286
14306,201510,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5980,Enplaned,5980,2015,October,81.51075714838562
14307,201510,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,25971,Deplaned,25971,2015,October,97.48536215812618
14308,201510,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,27010,Enplaned,27010,2015,October,78.06134323011226
14309,201510,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,10530,Deplaned,10530,2015,October,31.59673242600206
14310,201510,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,9641,Enplaned,9641,2015,October,46.54329914062137
14311,201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,116955,Deplaned,116955,2015,October,51.70736452349098
14312,201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,158151,Enplaned,158151,2015,October,84.89582272784533
14313,201510,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,68,Thru / Transit * 2,136,2015,October,86.45136041395865
14314,201510,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14470,Deplaned,14470,2015,October,67.83107497679455
14315,201510,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,17128,Enplaned,17128,2015,October,77.58361533895835
14316,201510,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,9515,Deplaned,9515,2015,October,79.7490490573438
14317,201510,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,11567,Enplaned,11567,2015,October,24.853000126509894
14318,201510,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6267,Deplaned,6267,2015,October,99.49218244612862
14319,201510,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5701,Enplaned,5701,2015,October,80.7280386330331
14320,201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28141,Deplaned,28141,2015,October,62.306538387832276
14321,201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28213,Enplaned,28213,2015,October,45.658235411047556
14322,201510,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,13620,Deplaned,13620,2015,October,80.03790641775794
14323,201510,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,14929,Enplaned,14929,2015,October,55.93148463607862
14324,201510,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5986,Deplaned,5986,2015,October,58.05501884343488
14325,201510,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6826,Enplaned,6826,2015,October,93.00164202683891
14326,201510,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,64326,Deplaned,64326,2015,October,45.72905681384473
14327,201510,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,63221,Enplaned,63221,2015,October,0.5126417720529353
14328,201510,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,G,114,Deplaned,114,2015,October,33.88126216098828
14329,201510,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,G,144,Enplaned,144,2015,October,38.23524249554641
14330,201510,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11022,Deplaned,11022,2015,October,4.631724799224202
14331,201510,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10221,Enplaned,10221,2015,October,33.7393713325294
14332,201510,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6453,Deplaned,6453,2015,October,37.057145925127166
14333,201510,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7526,Enplaned,7526,2015,October,14.721749231134662
14334,201510,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23713,Deplaned,23713,2015,October,60.90763298569003
14335,201510,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22825,Enplaned,22825,2015,October,82.57029698786272
14336,201510,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8694,Deplaned,8694,2015,October,63.88272651414844
14337,201510,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10022,Enplaned,10022,2015,October,93.40052260943875
14338,201510,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7317,Deplaned,7317,2015,October,22.52135023466304
14339,201510,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6674,Enplaned,6674,2015,October,77.01838692013338
14340,201510,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11678,Deplaned,11678,2015,October,0.8176440648188121
14341,201510,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15458,Enplaned,15458,2015,October,63.11582951542366
14342,201510,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3717,Deplaned,3717,2015,October,85.8520849359023
14343,201510,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3642,Enplaned,3642,2015,October,82.8307743040348
14344,201510,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,167699,Deplaned,167699,2015,October,2.9929165905710375
14345,201510,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,164943,Enplaned,164943,2015,October,31.033725262471236
14346,201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1414,Deplaned,1414,2015,October,33.407208157790535
14347,201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10501,Deplaned,10501,2015,October,53.15833777604825
14348,201510,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,13106,Enplaned,13106,2015,October,99.79655260428008
14349,201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,156435,Deplaned,156435,2015,October,56.115812425949315
14350,201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,155152,Enplaned,155152,2015,October,77.22398343851052
14351,201510,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,27,Thru / Transit * 2,54,2015,October,13.49911796434533
14352,201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7273,Deplaned,7273,2015,October,87.66359603572201
14353,201510,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,6868,Enplaned,6868,2015,October,80.63372008667754
14354,201510,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6641,Deplaned,6641,2015,October,58.13475792155519
14355,201510,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6186,Enplaned,6186,2015,October,95.52174177806772
14356,201510,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4212,Deplaned,4212,2015,October,34.12775722566831
14357,201510,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4558,Enplaned,4558,2015,October,28.94646192397541
14358,201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9227,Deplaned,9227,2015,October,90.24085704488706
14359,201510,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8638,Enplaned,8638,2015,October,24.80242243811808
14360,201510,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,C,42279,Deplaned,42279,2015,October,83.667227159785
